ActuatorCartrige,ActuatorFan,Temperature
10,0,35.5145192376351
10,0,35.5145192376351
10,0,35.5145192376351
10,0,35.5145192376351
10,0,35.7132189795746
10,0,35.6137913681764
10,0,35.6137913681764
10,0,35.6137913681764
10,0,35.6137913681764
10,0,35.7132189795746
10,0,35.7132189795746
10,0,35.7132189795746
10,0,35.7132189795746
10,0,35.8128032825209
10,0,35.9125454957636
10,0,36.0124468462039
10,0,35.7132189795746
10,0,35.9125454957636
10,0,35.8128032825209
10,0,36.1125085689926
10,0,36.0124468462039
10,0,35.9125454957636
10,0,36.1125085689926
10,0,36.0124468462039
10,0,36.0124468462039
10,0,36.1125085689926
10,0,36.1125085689926
10,0,36.0124468462039
10,0,36.1125085689926
10,0,36.2127319076282
10,0,36.2127319076282
10,0,36.2127319076282
10,0,36.313118114056
10,0,36.2127319076282
10,0,36.2127319076282
10,0,36.313118114056
10,0,36.313118114056
10,0,36.313118114056
10,0,36.4136684487689
10,0,36.5143841809087
10,0,36.5143841809087
10,0,36.4136684487689
10,0,36.4136684487689
10,0,33.5599306217131
10,0,36.5143841809087
10,0,36.6152665883695
10,0,36.5143841809087
10,0,36.6152665883695
10,0,36.6152665883695
10,0,36.6152665883695
10,0,36.7163169579019
10,0,36.6152665883695
10,0,36.7163169579019
10,0,36.7163169579019
10,0,36.7163169579019
10,0,36.7163169579019
10,0,36.8175365852188
10,0,36.8175365852188
10,0,36.8175365852188
10,0,36.9189267751021
10,0,36.9189267751021
10,0,36.9189267751021
10,0,37.1222241076936
10,0,36.9189267751021
10,0,36.9189267751021
10,0,36.9189267751021
10,0,36.9189267751021
10,0,37.0204888415114
10,0,37.1222241076936
10,0,37.0204888415114
10,0,37.1222241076936
10,0,37.1222241076936
10,0,37.1222241076936
10,0,37.1222241076936
10,0,37.0204888415114
10,0,37.2241339062944
10,0,37.3262195794703
10,0,37.2241339062944
10,0,37.2241339062944
10,0,37.4284824790036
10,0,37.3262195794703
10,0,37.3262195794703
10,0,37.3262195794703
10,0,37.3262195794703
10,0,37.4284824790036
10,0,37.5309239664173
10,0,37.4284824790036
10,0,37.5309239664173
10,0,37.4284824790036
10,0,37.5309239664173
10,0,37.5309239664173
10,0,41.1306223375986
10,0,37.5309239664173
10,0,37.5309239664173
10,0,37.6335454130923
10,0,37.7363482003866
10,0,37.6335454130923
10,0,37.7363482003866
10,0,37.7363482003866
10,0,37.6335454130923
10,0,37.7363482003866
10,0,37.7363482003866
10,0,37.8393337197547
10,0,37.9425033728703
10,0,37.8393337197547
10,0,37.8393337197547
10,0,37.9425033728703
10,0,37.9425033728703
10,0,38.0458585717489
10,0,37.4284824790036
10,0,37.9425033728703
10,0,38.0458585717489
10,0,38.0458585717489
10,0,38.1494007388735
10,0,38.0458585717489
10,0,38.1494007388735
10,0,38.1494007388735
10,0,38.1494007388735
10,0,38.0458585717489
10,0,38.1494007388735
10,0,38.0458585717489
10,0,38.2531313073212
10,0,38.2531313073212
10,0,38.2531313073212
10,0,38.3570517208914
10,0,38.3570517208914
10,0,38.2531313073212
10,0,38.3570517208914
10,0,38.2531313073212
10,0,38.4611634342364
10,0,38.3570517208914
10,0,38.3570517208914
10,0,38.5654679129931
10,0,38.7746610850176
10,0,38.5654679129931
10,0,38.5654679129931
10,0,38.5654679129931
10,0,38.5654679129931
10,0,38.669966633917
10,0,38.5654679129931
10,0,38.5654679129931
10,0,38.669966633917
10,0,38.669966633917
10,0,38.7746610850176
10,0,38.7746610850176
10,0,38.7746610850176
10,0,38.7746610850176
10,0,38.7746610850176
10,0,38.9846431868834
10,0,38.8795527656958
10,0,38.8795527656958
10,0,38.8795527656958
10,0,38.8795527656958
10,0,38.8795527656958
10,0,38.8795527656958
10,0,38.9846431868834
10,0,38.9846431868834
10,0,39.0899338711844
10,0,38.9846431868834
10,0,38.9846431868834
10,0,38.9846431868834
10,0,39.0899338711844
10,0,39.0899338711844
10,0,39.0899338711844
10,0,39.1954263530179
10,0,39.1954263530179
10,0,39.1954263530179
10,0,39.1954263530179
10,0,39.1954263530179
10,0,39.3011221787638
10,0,39.3011221787638
10,0,39.4070229069093
10,0,39.3011221787638
10,0,39.4070229069093
10,0,39.4070229069093
10,0,39.3011221787638
10,0,39.4070229069093
10,0,39.4070229069093
10,0,39.5131301081989
10,0,39.5131301081989
10,0,39.5131301081989
10,0,39.5131301081989
10,0,39.6194453657856
10,0,39.6194453657856
10,0,39.6194453657856
10,0,39.6194453657856
10,0,39.6194453657856
10,0,39.6194453657856
10,0,39.6194453657856
10,0,39.6194453657856
10,0,39.6194453657856
10,0,39.7259702753841
10,0,39.7259702753841
10,0,39.7259702753841
10,0,39.7259702753841
10,0,39.8327064454268
10,0,39.8327064454268
10,0,39.9396554972214
10,0,39.8327064454268
10,0,39.8327064454268
10,0,39.9396554972214
10,0,40.0468190651115
10,0,40.0468190651115
10,0,40.0468190651115
10,0,39.9396554972214
10,0,39.9396554972214
10,0,40.0468190651115
10,0,40.0468190651115
10,0,40.0468190651115
10,0,40.0468190651115
10,0,40.0468190651115
10,0,40.1541987966386
10,0,40.0468190651115
10,0,43.8306361225625
10,0,40.1541987966386
10,0,40.1541987966386
10,0,40.0468190651115
10,0,40.2617963527069
10,0,40.2617963527069
10,0,40.1541987966386
10,0,40.3696134077506
10,0,40.2617963527069
10,0,40.4776516499035
10,0,40.3696134077506
10,0,40.4776516499035
10,0,40.4776516499035
10,0,40.4776516499035
10,0,40.3696134077506
10,0,40.4776516499035
10,0,40.3696134077506
10,0,40.4776516499035
10,0,40.4776516499035
10,0,40.4776516499035
10,0,40.5859127811705
10,0,40.5859127811705
10,0,40.3696134077506
10,0,40.6943985176028
10,0,40.5859127811705
10,0,40.6943985176028
10,0,40.6943985176028
10,0,40.6943985176028
10,0,40.6943985176028
10,0,40.8031105894743
10,0,40.6943985176028
10,0,40.8031105894743
10,0,40.8031105894743
10,0,40.6943985176028
10,0,40.9120507414615
10,0,40.8031105894743
10,0,40.9120507414615
10,0,40.8031105894743
10,0,40.9120507414615
10,0,40.9120507414615
10,0,40.9120507414615
10,0,41.021220732826
10,0,41.021220732826
10,0,40.9120507414615
10,0,41.021220732826
10,0,41.021220732826
10,0,41.021220732826
10,0,41.021220732826
10,0,41.1306223375986
10,0,41.2402573447682
10,0,41.2402573447682
10,0,41.1306223375986
10,0,41.1306223375986
10,0,41.3501275584711
10,0,41.2402573447682
10,0,41.1306223375986
10,0,41.1306223375986
10,0,41.3501275584711
10,0,41.2402573447682
10,0,41.3501275584711
10,0,41.3501275584711
10,0,41.3501275584711
10,0,41.3501275584711
10,0,41.3501275584711
10,0,41.4602347981853
10,0,41.6811677114439
10,0,41.4602347981853
10,0,41.4602347981853
10,0,41.4602347981853
10,0,41.3501275584711
10,0,41.4602347981853
10,0,41.5705808989257
10,0,41.5705808989257
10,0,41.4602347981853
10,0,41.5705808989257
10,0,45.2396504119966
10,0,41.5705808989257
10,0,41.6811677114439
10,0,41.6811677114439
10,0,41.6811677114439
10,0,41.6811677114439
10,0,41.7919971024303
10,0,41.7919971024303
10,0,41.7919971024303
10,0,41.7919971024303
10,0,41.7919971024303
10,0,41.7919971024303
10,0,41.6811677114439
10,0,42.5747552817741
10,0,41.9030709547189
10,0,41.9030709547189
10,0,41.9030709547189
10,0,42.0143911674958
10,0,42.0143911674958
10,0,41.9030709547189
10,0,42.0143911674958
10,0,42.0143911674958
10,0,42.0143911674958
10,0,42.0143911674958
10,0,42.0143911674958
10,0,42.1259596565104
10,0,42.1259596565104
10,0,42.1259596565104
10,0,42.1259596565104
10,0,42.1259596565104
10,0,42.2377783542906
10,0,42.0143911674958
10,0,42.2377783542906
10,0,42.2377783542906
10,0,42.1259596565104
10,0,42.1259596565104
10,0,42.3498492103601
10,0,42.2377783542906
10,0,42.3498492103601
10,0,42.4621741914603
10,0,42.5747552817741
10,0,42.4621741914603
10,0,42.3498492103601
10,0,42.3498492103601
10,0,42.4621741914603
10,0,42.4621741914603
10,0,42.4621741914603
10,0,42.5747552817741
10,0,42.4621741914603
10,0,42.5747552817741
10,0,42.5747552817741
10,0,42.4621741914603
10,0,42.5747552817741
10,0,42.5747552817741
10,0,42.4621741914603
10,0,42.800693815359
10,0,42.6875944831552
10,0,42.6875944831552
10,0,42.6875944831552
10,0,42.800693815359
10,0,42.9140553162779
10,0,42.6875944831552
10,0,42.9140553162779
10,0,42.800693815359
10,0,42.5747552817741
10,0,42.800693815359
10,0,42.9140553162779
10,0,42.800693815359
10,0,43.1415730679556
10,0,43.0276810421808
10,0,42.9140553162779
10,0,43.0276810421808
10,0,42.9140553162779
10,0,42.9140553162779
10,0,42.9140553162779
10,0,42.9140553162779
10,0,43.0276810421808
10,0,43.0276810421808
10,0,43.0276810421808
10,0,43.0276810421808
10,0,43.1415730679556
10,0,43.0276810421808
10,0,43.1415730679556
10,0,43.0276810421808
10,0,43.1415730679556
10,0,43.1415730679556
10,0,43.4848679778764
10,0,43.1415730679556
10,0,43.2557334873553
10,0,43.4848679778764
10,0,43.2557334873553
10,0,43.2557334873553
10,0,43.2557334873553
10,0,43.3701644132491
10,0,43.2557334873553
10,0,43.4848679778764
10,0,43.3701644132491
10,0,43.3701644132491
10,0,43.2557334873553
10,0,43.7151016506947
10,0,43.3701644132491
10,0,43.4848679778764
10,0,43.4848679778764
10,0,43.7151016506947
10,0,43.4848679778764
10,0,43.5998463331051
10,0,43.5998463331051
10,0,43.7151016506947
10,0,43.5998463331051
10,0,43.4848679778764
10,0,43.5998463331051
10,0,43.5998463331051
10,0,43.7151016506947
10,0,43.7151016506947
10,0,43.7151016506947
10,0,43.7151016506947
10,0,43.8306361225625
10,0,43.9464519610547
10,0,43.8306361225625
10,0,43.7151016506947
10,0,43.3701644132491
10,0,43.8306361225625
10,0,43.7151016506947
10,0,43.8306361225625
10,0,43.8306361225625
10,0,43.9464519610547
10,0,44.0625513992221
10,0,43.8306361225625
10,0,43.9464519610547
10,0,43.9464519610547
10,0,43.9464519610547
10,0,43.9464519610547
10,0,43.9464519610547
10,0,44.0625513992221
10,0,44.0625513992221
10,0,44.0625513992221
10,0,44.0625513992221
10,0,44.0625513992221
10,0,44.0625513992221
10,0,44.0625513992221
10,0,44.1789366910996
10,0,44.1789366910996
10,0,44.1789366910996
10,0,44.2956101119909
10,0,44.1789366910996
10,0,44.2956101119909
10,0,44.2956101119909
10,0,44.2956101119909
10,0,44.2956101119909
10,0,44.2956101119909
10,0,44.412573958757
10,0,44.412573958757
10,0,44.1789366910996
10,0,44.412573958757
10,0,44.412573958757
10,0,44.412573958757
10,0,44.412573958757
10,0,44.2956101119909
10,0,44.412573958757
10,0,44.5298305501104
10,0,44.5298305501104
10,0,44.5298305501104
10,0,44.5298305501104
10,0,44.6473822269134
10,0,44.6473822269134
10,0,44.7652313524815
10,0,44.883380312892
10,0,44.5298305501104
10,0,44.6473822269134
10,0,44.5298305501104
10,0,44.7652313524815
10,0,44.7652313524815
10,0,44.7652313524815
10,0,44.883380312892
10,0,44.7652313524815
10,0,44.7652313524815
10,0,44.7652313524815
10,0,44.7652313524815
10,0,44.7652313524815
10,0,44.7652313524815
10,0,44.7652313524815
10,0,44.7652313524815
10,0,44.883380312892
10,0,45.0018315172973
10,0,44.883380312892
10,0,44.883380312892
10,0,45.0018315172973
10,0,44.7652313524815
10,0,45.1205873982441
10,0,45.0018315172973
10,0,45.0018315172973
10,0,45.1205873982441
10,0,45.1205873982441
10,0,45.0018315172973
10,0,44.883380312892
10,0,45.0018315172973
10,0,45.1205873982441
10,0,45.0018315172973
10,0,45.2396504119966
10,0,45.1205873982441
10,0,45.2396504119966
10,0,45.2396504119966
10,0,45.2396504119966
10,0,45.1205873982441
10,0,45.2396504119966
10,0,45.2396504119966
10,0,45.2396504119966
10,0,45.2396504119966
10,0,45.4787077835496
10,0,45.2396504119966
10,0,45.359023038867
10,0,45.359023038867
10,0,45.359023038867
10,0,45.359023038867
10,0,45.4787077835496
10,0,45.359023038867
10,0,45.359023038867
10,0,45.4787077835496
10,0,45.4787077835496
10,0,45.5987071754624
10,0,45.5987071754624
10,0,45.5987071754624
10,0,45.4787077835496
10,0,45.5987071754624
10,0,45.7190237690924
10,0,45.5987071754624
10,0,45.4787077835496
10,0,45.5987071754624
10,0,45.7190237690924
10,0,45.7190237690924
10,0,45.5987071754624
10,0,45.5987071754624
10,0,45.5987071754624
10,0,45.7190237690924
10,0,45.7190237690924
10,0,45.7190237690924
10,0,45.7190237690924
10,0,45.8396601443488
10,0,45.8396601443488
10,0,45.8396601443488
10,0,45.8396601443488
10,0,45.8396601443488
10,0,45.8396601443488
10,0,45.8396601443488
10,0,45.8396601443488
10,0,45.960618906921
10,0,45.8396601443488
10,0,45.7190237690924
10,0,45.359023038867
10,0,45.960618906921
10,0,45.960618906921
10,0,46.0819026886425
10,0,45.960618906921
10,0,45.960618906921
10,0,45.960618906921
10,0,46.0819026886425
10,0,46.2035141478622
10,0,46.2035141478622
10,0,46.0819026886425
10,0,46.2035141478622
10,0,46.2035141478622
10,0,46.2035141478622
10,0,46.0819026886425
10,0,46.2035141478622
10,0,46.3254559698212
10,0,46.2035141478622
10,0,46.3254559698212
10,0,46.3254559698212
10,0,46.4477308670364
10,0,46.2035141478622
10,0,46.3254559698212
10,0,46.3254559698212
10,0,46.2035141478622
10,0,46.4477308670364
10,0,46.3254559698212
10,0,46.3254559698212
10,0,46.4477308670364
10,0,46.3254559698212
10,0,46.4477308670364
10,0,46.4477308670364
10,0,46.3254559698212
10,0,46.4477308670364
10,0,46.4477308670364
10,0,46.4477308670364
10,0,46.8165815527623
10,0,46.5703415796903
10,0,46.5703415796903
10,0,46.6932908760282
10,0,46.3254559698212
10,0,46.5703415796903
10,0,46.5703415796903
10,0,46.5703415796903
10,0,46.6932908760282
10,0,46.6932908760282
10,0,46.6932908760282
10,0,46.9402164354822
10,0,46.6932908760282
10,0,46.6932908760282
10,0,46.6932908760282
10,0,46.8165815527623
10,0,46.6932908760282
10,0,46.8165815527623
10,0,46.8165815527623
10,0,46.9402164354822
10,0,46.8165815527623
10,0,46.8165815527623
10,0,46.9402164354822
10,0,50.4196611531001
10,0,46.8165815527623
10,0,46.9402164354822
10,0,46.9402164354822
10,0,46.9402164354822
10,0,46.9402164354822
10,0,43.5998463331051
10,0,47.0641983790734
10,0,47.0641983790734
10,0,47.0641983790734
10,0,47.0641983790734
10,0,47.1885302681426
10,0,47.0641983790734
10,0,47.0641983790734
10,0,46.9402164354822
10,0,47.0641983790734
10,0,47.0641983790734
10,0,47.0641983790734
10,0,47.1885302681426
10,0,44.1789366910996
10,0,47.0641983790734
10,0,47.4382555723551
10,0,46.9402164354822
10,0,47.1885302681426
10,0,47.1885302681426
10,0,47.1885302681426
10,0,44.5298305501104
10,0,47.1885302681426
10,0,47.3132150174512
10,0,47.3132150174512
10,0,47.4382555723551
10,0,47.3132150174512
10,0,47.3132150174512
10,0,47.3132150174512
10,0,47.3132150174512
10,0,47.3132150174512
10,0,47.4382555723551
10,0,47.3132150174512
10,0,47.4382555723551
10,0,47.5636549092547
10,0,47.4382555723551
10,0,47.4382555723551
10,0,47.5636549092547
10,0,47.5636549092547
10,0,47.4382555723551
10,0,47.5636549092547
10,0,47.5636549092547
10,0,47.5636549092547
10,0,47.6894160360501
10,0,47.6894160360501
10,0,47.6894160360501
10,0,47.5636549092547
10,0,47.8155419926074
10,0,47.6894160360501
10,0,47.6894160360501
10,0,47.6894160360501
10,0,47.5636549092547
10,0,47.6894160360501
10,0,47.6894160360501
10,0,47.6894160360501
10,0,47.6894160360501
10,0,47.8155419926074
10,0,47.8155419926074
10,0,47.8155419926074
10,0,47.8155419926074
10,0,47.9420358512305
10,0,47.8155419926074
10,0,47.8155419926074
10,0,47.9420358512305
10,0,47.9420358512305
10,0,47.8155419926074
10,0,48.0689007171438
10,0,47.9420358512305
10,0,47.9420358512305
10,0,47.9420358512305
10,0,47.8155419926074
10,0,45.1205873982441
10,0,48.0689007171438
10,0,48.0689007171438
10,0,47.9420358512305
10,0,48.0689007171438
10,0,48.1961397289825
10,0,48.0689007171438
10,0,47.6894160360501
10,0,48.0689007171438
10,0,48.0689007171438
10,0,48.1961397289825
10,0,48.1961397289825
10,0,48.1961397289825
10,0,48.1961397289825
10,0,48.1961397289825
10,0,48.323756059292
10,0,48.1961397289825
10,0,48.323756059292
10,0,48.1961397289825
10,0,48.323756059292
10,0,48.323756059292
10,0,48.323756059292
10,0,48.4517529150365
10,0,48.4517529150365
10,0,48.323756059292
10,0,48.323756059292
10,0,48.323756059292
10,0,48.323756059292
10,0,48.323756059292
10,0,47.9420358512305
10,0,48.323756059292
10,0,48.4517529150365
10,0,48.4517529150365
10,0,48.323756059292
10,0,48.323756059292
10,0,48.4517529150365
10,0,48.5801335381169
10,0,48.4517529150365
10,0,48.5801335381169
10,0,48.5801335381169
10,0,48.5801335381169
10,0,48.4517529150365
10,0,48.5801335381169
10,0,48.5801335381169
10,0,48.4517529150365
10,0,48.7089012058984
10,0,48.5801335381169
10,0,48.7089012058984
10,0,48.5801335381169
10,0,48.5801335381169
10,0,48.7089012058984
10,0,48.7089012058984
10,0,48.7089012058984
10,0,48.7089012058984
10,0,48.7089012058984
10,0,48.7089012058984
10,0,48.8380592317477
10,0,48.8380592317477
10,0,48.8380592317477
10,0,48.96761096558
10,0,48.96761096558
10,0,48.8380592317477
10,0,48.8380592317477
10,0,48.8380592317477
10,0,48.8380592317477
10,0,48.96761096558
10,0,48.96761096558
10,0,48.96761096558
10,0,48.96761096558
10,0,48.96761096558
10,0,48.96761096558
10,0,48.96761096558
10,0,48.96761096558
10,0,48.96761096558
10,0,48.96761096558
10,0,49.0975597944164
10,0,49.0975597944164
10,0,49.2279091429522
10,0,48.96761096558
10,0,49.0975597944164
10,0,49.0975597944164
10,0,49.0975597944164
10,0,49.2279091429522
10,0,49.0975597944164
10,0,49.2279091429522
10,0,49.2279091429522
10,0,49.2279091429522
10,0,49.2279091429522
10,0,49.0975597944164
10,0,49.0975597944164
10,0,49.2279091429522
10,0,49.2279091429522
10,0,49.3586624741347
10,0,49.3586624741347
10,0,49.2279091429522
10,0,49.2279091429522
10,0,49.2279091429522
10,0,49.3586624741347
10,0,49.3586624741347
10,0,49.3586624741347
10,0,49.3586624741347
10,0,49.3586624741347
10,0,49.3586624741347
10,0,49.489823289753
10,0,49.3586624741347
10,0,49.3586624741347
10,0,49.489823289753
10,0,49.489823289753
10,0,49.489823289753
10,0,49.489823289753
10,0,49.6213951310384
10,0,49.489823289753
10,0,49.6213951310384
10,0,49.489823289753
10,0,49.6213951310384
10,0,49.6213951310384
10,0,49.6213951310384
10,0,49.7533815792759
10,0,49.6213951310384
10,0,49.6213951310384
10,0,49.6213951310384
10,0,49.6213951310384
10,0,49.6213951310384
10,0,49.6213951310384
10,0,49.7533815792759
10,0,49.7533815792759
10,0,49.7533815792759
10,0,49.7533815792759
10,0,49.7533815792759
10,0,49.7533815792759
10,0,49.7533815792759
10,0,49.7533815792759
10,0,49.7533815792759
10,0,49.8857862564287
10,0,49.7533815792759
10,0,49.7533815792759
10,0,49.8857862564287
10,0,49.6213951310384
10,0,49.8857862564287
10,0,49.8857862564287
10,0,49.7533815792759
10,0,50.0186128257729
10,0,49.6213951310384
10,0,49.8857862564287
10,0,50.0186128257729
10,0,49.8857862564287
10,0,50.0186128257729
10,0,50.0186128257729
10,0,50.0186128257729
10,0,50.0186128257729
10,0,50.1518649925452
10,0,50.0186128257729
10,0,50.1518649925452
10,0,50.0186128257729
10,0,50.0186128257729
10,0,50.1518649925452
10,0,50.1518649925452
10,0,50.2855465046037
10,0,50.1518649925452
10,0,50.1518649925452
10,0,50.1518649925452
10,0,50.2855465046037
10,0,50.2855465046037
10,0,50.1518649925452
10,0,50.1518649925452
10,0,50.1518649925452
10,0,50.1518649925452
10,0,50.2855465046037
10,0,50.2855465046037
10,0,50.1518649925452
10,0,50.2855465046037
10,0,50.2855465046037
10,0,50.2855465046037
10,0,50.1518649925452
10,0,50.2855465046037
10,0,50.2855465046037
10,0,50.5542127731664
10,0,50.4196611531001
10,0,50.4196611531001
10,0,50.4196611531001
10,0,50.4196611531001
10,0,50.4196611531001
10,0,50.2855465046037
10,0,50.4196611531001
10,0,50.4196611531001
10,0,50.5542127731664
10,0,50.5542127731664
10,0,50.5542127731664
10,0,50.4196611531001
10,0,51.0968672506167
10,0,50.5542127731664
10,0,50.5542127731664
10,0,50.4196611531001
10,0,50.6892052446136
10,0,50.6892052446136
10,0,50.8246424926454
10,0,50.5542127731664
10,0,50.6892052446136
10,0,50.5542127731664
10,0,50.5542127731664
10,0,50.6892052446136
10,0,50.6892052446136
10,0,50.6892052446136
10,0,50.6892052446136
10,0,50.6892052446136
10,0,50.6892052446136
10,0,50.6892052446136
10,0,50.6892052446136
10,0,50.6892052446136
