Reference,Measured,Disturb,Error,Control_Effort,Constrained_Control_Effort
60,59.7756031533548,0,0.224396846645163,11.3174958094393,11.3174958094393
60,59.9471905599017,0,0.052809440098315,7.90335082520174,7.90335082520174
60,59.9471905599017,0,0.052809440098315,9.63682803736966,9.63682803736966
60,59.9471905599017,0,0.052809440098315,9.6544311840691,9.6544311840691
60,59.7756031533548,0,0.224396846645163,13.1609782638878,13.1609782638878
60,59.7756031533548,0,0.224396846645163,11.519903147301,11.519903147301
60,59.9471905599017,0,0.052809440098315,8.10575816306349,8.10575816306349
60,59.9471905599017,0,0.052809440098315,9.83923537523142,9.83923537523142
60,59.9471905599017,0,0.052809440098315,9.85683852193085,9.85683852193085
60,59.9471905599017,0,0.052809440098315,9.87444166863029,9.87444166863029
60,60.1195886827239,0,-0.119588682723929,6.3866163179441,6.3866163179441
60,59.9471905599017,0,0.052809440098315,11.5761631493109,11.5761631493109
60,59.9471905599017,0,0.052809440098315,9.86978506778786,9.86978506778786
60,59.9471905599017,0,0.052809440098315,9.8873882144873,9.8873882144873
60,59.7756031533548,0,0.224396846645163,13.393935294306,13.393935294306
60,59.7756031533548,0,0.224396846645163,11.7528601777192,11.7528601777192
60,59.9471905599017,0,0.052809440098315,8.3387151934817,8.3387151934817
60,59.9471905599017,0,0.052809440098315,10.0721924056496,10.0721924056496
60,59.9471905599017,0,0.052809440098315,10.0897955523491,10.0897955523491
60,59.9471905599017,0,0.052809440098315,10.1073986990485,10.1073986990485
60,59.9471905599017,0,0.052809440098315,10.1250018457479,10.1250018457479
60,59.9471905599017,0,0.052809440098315,10.1426049924474,10.1426049924474
60,59.9471905599017,0,0.052809440098315,10.1602081391468,10.1602081391468
60,59.9471905599017,0,0.052809440098315,10.1778112858462,10.1778112858462
60,59.9471905599017,0,0.052809440098315,10.1954144325457,10.1954144325457
60,59.9471905599017,0,0.052809440098315,10.2130175792451,10.2130175792451
60,59.9471905599017,0,0.052809440098315,10.2306207259446,10.2306207259446
60,59.9471905599017,0,0.052809440098315,10.248223872644,10.248223872644
60,59.9471905599017,0,0.052809440098315,10.2658270193434,10.2658270193434
60,59.9471905599017,0,0.052809440098315,10.2834301660429,10.2834301660429
60,59.9471905599017,0,0.052809440098315,10.3010333127423,10.3010333127423
60,59.7756031533548,0,0.224396846645163,13.807580392561,13.807580392561
60,59.9471905599017,0,0.052809440098315,8.67756134285499,8.67756134285499
60,59.9471905599017,0,0.052809440098315,10.4110385550229,10.4110385550229
60,59.9471905599017,0,0.052809440098315,10.4286417017224,10.4286417017224
60,59.9471905599017,0,0.052809440098315,10.4462448484218,10.4462448484218
60,60.1195886827239,0,-0.119588682723929,6.9584194977356,6.9584194977356
60,59.9471905599017,0,0.052809440098315,12.1479663291024,12.1479663291024
60,59.9471905599017,0,0.052809440098315,10.4415882475794,10.4415882475794
60,59.9471905599017,0,0.052809440098315,10.4591913942788,10.4591913942788
60,59.9471905599017,0,0.052809440098315,10.4767945409782,10.4767945409782
60,59.9471905599017,0,0.052809440098315,10.4943976876777,10.4943976876777
60,59.9471905599017,0,0.052809440098315,10.5120008343771,10.5120008343771
60,59.9471905599017,0,0.052809440098315,10.5296039810765,10.5296039810765
60,59.9471905599017,0,0.052809440098315,10.547207127776,10.547207127776
60,59.9471905599017,0,0.052809440098315,10.5648102744754,10.5648102744754
60,59.9471905599017,0,0.052809440098315,10.5824134211749,10.5824134211749
60,59.9471905599017,0,0.052809440098315,10.6000165678743,10.6000165678743
60,59.9471905599017,0,0.052809440098315,10.6176197145737,10.6176197145737
60,59.9471905599017,0,0.052809440098315,10.6352228612732,10.6352228612732
60,59.9471905599017,0,0.052809440098315,10.6528260079726,10.6528260079726
60,62.8093402385588,0,-2.80934023855883,-47.5266143113566,0
60,59.9471905599017,0,0.052809440098315,38.3554791950572,38.3554791950572
60,60.1195886827239,0,-0.119588682723929,6.24615705779958,6.24615705779958
60,60.1195886827239,0,-0.119588682723929,7.93027539178072,7.93027539178072
60,60.1195886827239,0,-0.119588682723929,7.89041249753941,7.89041249753941
60,60.1195886827239,0,-0.119588682723929,7.8505496032981,7.8505496032981
60,60.1195886827239,0,-0.119588682723929,7.81068670905679,7.81068670905679
60,60.1195886827239,0,-0.119588682723929,7.77082381481548,7.77082381481548
25,60.6417383199789,100,-35.6417383199789,-714.552748370276,0
25,60.1195886827239,100,-35.1195886827239,-360.594788813536,0
25,59.9471905599017,100,-34.9471905599017,-374.017386249608,0
25,59.4348250747875,100,-34.4348250747875,-376.972332800476,0
25,58.9295204960525,100,-33.9295204960525,-383.299736242268,0
25,58.5964615770853,100,-33.5964615770853,-392.890424175969,0
25,57.93920077261,100,-32.93920077261,-394.055530867005,0
25,57.293341417164,100,-32.293341417164,-398.475398941894,0
25,56.658418246259,100,-31.658418246259,-402.788335160339,0
25,56.0339918591402,100,-31.0339918591402,-406.99370308006,0
25,55.4196468322353,100,-30.4196468322353,-411.090948690563,0
25,54.3676304476386,100,-29.3676304476386,-405.98328141689,0
25,54.3676304476386,100,-29.3676304476386,-426.29265541207,0
25,53.6332702595823,100,-28.6332702595823,-421.149875070804,0
25,53.0555188403129,100,-28.0555188403129,-426.290288179418,0
25,52.4860760722529,100,-27.4860760722529,-429.840972368329,0
25,52.0642637600778,100,-27.0642637600778,-436.120575058787,0
25,51.370919384549,100,-26.370919384549,-435.262117131478,0
25,50.6892052446136,100,-25.6892052446136,-437.124346502927,0
25,50.2855465046037,100,-25.2855465046037,-444.296828603619,0
25,49.8857862564287,100,-24.8857862564287,-448.633473125695,0
25,49.489823289753,100,-24.489823289753,-452.875090703848,0
25,48.8380592317477,100,-23.8380592317477,-451.745458954415,0
25,48.1961397289825,100,-23.1961397289825,-453.156756055491,0
25,47.8155419926074,100,-22.8155419926074,-459.569177019844,0
25,46.8165815527623,100,-21.8165815527623,-450.668139437613,0
25,46.3254559698212,100,-21.3254559698212,-457.943717500517,0
25,45.7190237690924,100,-20.7190237690924,-457.632670571716,0
25,45.2396504119966,100,-20.2396504119966,-460.856075574419,0
25,44.7652313524815,100,-19.7652313524815,-462.749838405902,0
25,44.1789366910996,100,-19.1789366910996,-462.16111467045,0
25,43.9464519610547,100,-18.9464519610547,-469.689850670387,0
25,43.4848679778764,100,-18.4848679778764,-468.944640966563,0
25,43.0276810421808,100,-18.0276810421808,-470.425969098495,0
25,42.4621741914603,100,-17.4621741914603,-469.508426171527,0
25,42.0143911674958,100,-17.0143911674958,-471.879297921941,0
25,41.6811677114439,100,-16.6811677114439,-475.253048277697,0
25,41.2402573447682,100,-16.2402573447682,-475.180494619623,0
25,40.8031105894743,100,-15.8031105894743,-476.114366710328,0
25,40.4776516499035,100,-15.4776516499035,-479.135872688484,0
25,39.8327064454268,100,-14.8327064454268,-474.435793476468,0
25,39.5131301081989,100,-14.5131301081989,-479.331428812743,0
25,39.8327064454268,100,-14.8327064454268,-493.862954411389,0
25,39.0899338711844,100,-14.0899338711844,-480.508384177991,0
25,38.669966633917,100,-13.669966633917,-484.093420719705,0
25,38.4611634342364,100,-13.4611634342364,-488.604083576845,0
25,38.1494007388735,100,-13.1494007388735,-488.839995246019,0
25,37.7363482003866,100,-12.7363482003866,-487.942020830038,0
25,37.5309239664173,100,-12.5309239664173,-492.141036190993,0
25,37.1222241076936,100,-12.1222241076936,-490.062022725445,0
25,36.9189267751021,100,-11.9189267751021,-494.056050252552,0
25,36.6152665883695,100,-11.6152665883695,-493.887575373271,0
25,36.4136684487689,100,-11.4136684487689,-496.696770598175,0
25,36.1125085689926,100,-11.1125085689926,-496.393723921653,0
25,35.8128032825209,100,-10.8128032825209,-497.015484750822,0
25,35.6137913681764,100,-10.6137913681764,-499.570229784706,0
25,35.316436616079,100,-10.316436616079,-499.052066091566,0
25,35.4154013852223,100,-10.4154013852223,-507.476709457145,0
25,34.922084745318,100,-9.92208474531805,-499.9280905494,0
25,34.6278708059538,100,-9.62787080595376,-502.186268429808,0
25,34.4324490677566,100,-9.43244906775658,-504.364122748759,0
25,34.140375300422,100,-9.14037530042202,-503.523656550847,0
25,33.9463524296364,100,-8.94635242963642,-505.546054285026,0
25,33.7528737435899,100,-8.75287374358987,-506.534333853148,0
25,33.5599306217131,100,-8.55993062171314,-507.463568483316,0
25,33.5599306217131,100,-8.55993062171314,-512.246309909321,0
